access_id,odonimo_raw,civico,esponente,coord_x,coord_y,nearest_candidate_section,distance_to_candidate_boundary_m,problem_type,suggested_review_action,notes
3576964,VIA DEI NORMANNI,55,,16.2837878,38.9638134,43,8.709,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576965,VIA DEI NORMANNI,57,,16.284328,38.9626563,37,1.432,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576966,VIA DEI NORMANNI,61,,16.2844709,38.9622412,37,15.723,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576967,VIA DEI NORMANNI,65,,16.2842083,38.9632856,37,10.708,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576968,VIA DEI NORMANNI,67,,16.3205928,38.978914,69,6.577,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576969,VIA DEI NORMANNI,13,,16.2840862,38.9640488,43,6.738,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576970,VIA DEI NORMANNI,18,,16.2837211,38.9643006,43,3.672,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576971,VIA DEI NORMANNI,33,,16.2837246,38.9641892,43,5.822,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576972,VIA DEI NORMANNI,53,,16.284221,38.9635157,43,8.58,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576973,VIA DEI NORMANNI,6,,16.2840659,38.9641389,37,15.228,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576980,VIA DEI NORMANNI,27,,16.2837114,38.9642688,43,5.194,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576981,VIA DEI NORMANNI,29,,16.2840826,38.963768,43,5.028,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576986,VIA DEI NORMANNI,31,,16.2840984,38.9637422,43,4.175,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3576994,VIA DEI NORMANNI,57,A,16.284248,38.9634069,10,10.548,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577012,VIA DEL MARE,10,,16.2521052,38.9220896,1,11.078,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577013,VIA DEL MARE,105,,16.3159662,38.9738044,32,11.271,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577014,VIA DEL MARE,117,,16.2840505,38.9662866,36,9.722,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577015,VIA DEL MARE,12,,16.2824506,38.9691325,40,7.066,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577016,VIA DEL MARE,125,,16.2826416,38.9653136,27,4.237,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577017,VIA DEL MARE,13,,16.282601,38.9700091,22,5.59,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577018,VIA DEL MARE,159,,16.2472389,38.9232015,13,8.058,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577019,VIA DEL MARE,34,,16.2826489,38.9707933,36,24.809,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577020,VIA DEL MARE,38,,16.2476969,38.923361,13,0.413,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577021,VIA DEL MARE,42,,16.2476385,38.923379,13,4.844,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577022,VIA DEL MARE,44,,16.2823566,38.9708554,36,25.976,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577023,VIA DEL MARE,58,,16.2793678,38.9623407,60,46.338,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577024,VIA DEL MARE,60,,16.2796872,38.9624971,3,31.667,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577025,VIA DEL MARE,69,,16.27949,38.962277,60,33.873,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577026,VIA DEL MARE,71,,16.2794914,38.9622431,60,31.105,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577027,VIA DEL MARE,72,,16.2793936,38.9619088,60,10.592,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577028,VIA DEL MARE,73,,16.2793604,38.9618184,60,5.897,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577029,VIA DEL MARE,75,,16.2509007,38.921527,1,32.686,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577030,VIA DEL MARE,8,,16.2825497,38.9688131,40,2.329,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577031,VIA DEL MARE,81,,16.316126,38.9733106,67,7.77,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577032,VIA DEL MARE,83,,16.3162487,38.9734272,67,8.94,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577033,VIA DEL MARE,93,,16.2503755,38.9221927,1,30.435,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577034,VIA DEL MARE,107,,16.3152734,38.9740611,17,8.912,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577035,VIA DEL MARE,20,,16.2825705,38.9698839,22,2.083,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577036,VIA DEL MARE,45,,16.282355,38.9708561,40,25.86,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577037,VIA DEL MARE,52,,16.2796354,38.9627127,3,23.169,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577039,VIA DEL MARE,54,,16.2796927,38.9625397,3,28.316,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577040,VIA DEL MARE,7,,16.2824792,38.9687441,35,1.031,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577041,VIA DEL MARE,70,,16.2794285,38.9622482,60,35.33,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577042,VIA DEL MARE,74,,16.2468099,38.9235948,1,32.99,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577043,VIA DEL MARE,101,,16.3160177,38.9733885,4,1.655,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577044,VIA DEL MARE,103,,16.316002,38.9735156,4,5.115,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577045,VIA DEL MARE,107,A,16.3155024,38.9738125,17,9.764,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577046,VIA DEL MARE,107,B,16.315302,38.974023,17,7.185,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577047,VIA DEL MARE,109,,16.2495125,38.9225109,1,1.354,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577048,VIA DEL MARE,111,,16.2494896,38.9225275,13,1.354,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577049,VIA DEL MARE,113,,16.3169122,38.9728413,3,0.428,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3577050,VIA DEL MARE,115,,16.3172313,38.9723732,3,23.107,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579053,VIA SALVATORE FODERARO,292,,16.3285,38.9495751,8,11.964,no_civic_rule_match,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579254,VIA DEL MARE,131,A,16.2825099,38.9654966,36,1.79,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579258,VIA DEL MARE,161,,16.2471941,38.9232156,13,11.823,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579260,VIA DEL MARE,163,,16.2826401,38.9653209,36,5.012,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579268,VIA DEL MARE,22,,16.2826538,38.9707304,36,17.887,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579269,VIA DEL MARE,30,,16.2826513,38.9707618,36,21.343,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579270,VIA DEL MARE,32,,16.2478429,38.9232406,13,3.056,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579271,VIA DEL MARE,36,,16.2477261,38.923352,13,3.042,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579272,VIA DEL MARE,40,,16.2476677,38.92337,13,2.215,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579273,VIA DEL MARE,46,,16.2823395,38.9708632,36,24.743,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579277,VIA DEL MARE,48,,16.247351,38.9235334,1,16.787,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579278,VIA DEL MARE,62,,16.2793657,38.9623179,63,44.661,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579279,VIA DEL MARE,63,,16.2796817,38.9624546,3,35.069,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579280,VIA DEL MARE,64,,16.2794573,38.9622486,60,33.612,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579284,VIA DEL MARE,66,,16.2793698,38.9623635,60,48.021,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579290,VIA DEL MARE,87,,16.3161016,38.973333,67,7.539,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579291,VIA DEL MARE,89,,16.2505332,38.9221431,1,30.733,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579292,VIA DEL MARE,91,,16.2504543,38.9221679,1,30.35,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579293,VIA DEL MARE,95,,16.2503158,38.9222695,1,37.055,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579294,VIA DEL MARE,97,,16.250252,38.9222862,37,36.327,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3579295,VIA DEL MARE,99,,16.2501992,38.9223032,1,35.066,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587328,VIA ACHILLE GRANDE,11,,16.2841224,38.962612,37,4.545,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587334,VIA ACHILLE GRANDE,17,,16.2821838,38.9553888,13,45.253,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587337,VIA ACHILLE GRANDE,21,,16.2821495,38.9550304,13,17.883,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587340,VIA ACHILLE GRANDE,26,,16.2823931,38.9547341,13,13.597,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587348,VIA ACHILLE GRANDE,9,,16.2840673,38.9624987,37,4.101,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587350,VIA CRUCICCHIA,1,,16.318346,38.9746574,8,5.008,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587355,TRAVERSA NONA DI VIA MADONNA DELLA SPINA,1,,16.2413622,38.9868715,30,67.068,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587358,TRAVERSA NONA DI VIA MADONNA DELLA SPINA,3,,16.2415826,38.9859062,30,36.878,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587362,TRAVERSA QUINTA DI VIA MADONNA DELLA SPINA,3,,16.2495229,38.9195356,60,1.835,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587363,VIA GENERALE ALFONSO LA MARMORA,1,,16.286743,38.9684065,21,0.693,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587364,VIA GENERALE ALFONSO LA MARMORA,10,,16.286698,38.9683005,21,13.014,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587365,VIA GENERALE ALFONSO LA MARMORA,11,,16.3207448,38.962863,59,3.544,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587366,VIA GENERALE ALFONSO LA MARMORA,12,,16.3209033,38.9629272,59,18.322,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587367,VIA GENERALE ALFONSO LA MARMORA,14,,16.2867248,38.968458,21,3.851,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587368,VIA GENERALE ALFONSO LA MARMORA,19,,16.2866731,38.9683801,21,5.874,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587369,VIA GENERALE ALFONSO LA MARMORA,2,,16.2864814,38.9680854,41,4.849,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587370,VIA GENERALE ALFONSO LA MARMORA,21,,16.321079,38.9634688,59,26.002,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587371,VIA GENERALE ALFONSO LA MARMORA,22,,16.3210573,38.9635258,71,22.67,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587372,VIA GENERALE ALFONSO LA MARMORA,23,,16.3210357,38.9635827,59,18.073,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587373,VIA GENERALE ALFONSO LA MARMORA,24,,16.3210151,38.9636399,59,12.35,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587374,VIA GENERALE ALFONSO LA MARMORA,25,,16.3162905,38.9741112,4,8.093,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587375,VIA GENERALE ALFONSO LA MARMORA,26,,16.2866783,38.9683888,21,4.809,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587376,VIA GENERALE ALFONSO LA MARMORA,28,,16.2866437,38.9682868,21,16.352,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587377,VIA GENERALE ALFONSO LA MARMORA,30,,16.316604,38.9739186,4,1.975,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587378,VIA GENERALE ALFONSO LA MARMORA,4,,16.2867363,38.9683689,21,4.73,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587379,VIA GENERALE ALFONSO LA MARMORA,5,,16.2864527,38.9680942,41,2.18,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587380,VIA GENERALE ALFONSO LA MARMORA,7,,16.2867614,38.9683957,75,1.121,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587381,VIA GENERALE ALFONSO LA MARMORA,8,,16.2866834,38.9683398,21,9.572,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587382,VIA GENERALE ALFONSO LA MARMORA,9,,16.2768777,38.9640219,32,11.504,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587384,TRAVERSA PRIMA CANNETO MORELLI,1,,16.2995555,38.9692777,31,25.701,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587385,TRAVERSA PRIMA CANNETO MORELLI,11,,16.2848435,38.9662292,41,9.347,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587386,TRAVERSA PRIMA CANNETO MORELLI,13,,16.2845782,38.9663671,39,3.877,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587387,TRAVERSA PRIMA CANNETO MORELLI,3,,16.3010354,38.9680903,31,6.959,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587388,TRAVERSA PRIMA CANNETO MORELLI,5,,16.300827,38.9681458,13,6.259,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587389,TRAVERSA PRIMA CANNETO MORELLI,7,,16.284423,38.96635,40,10.276,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587390,TRAVERSA PRIMA CANNETO MORELLI,9,,16.2844628,38.9658975,23,6.698,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587425,VIA FRANCESCO VIRGILIO,1,,16.291513,38.9651089,37,20.296,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587426,VIA FRANCESCO VIRGILIO,10,,16.2913736,38.9646741,41,24.166,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587427,VIA FRANCESCO VIRGILIO,11,,16.2920158,38.9647757,37,0.426,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587428,VIA FRANCESCO VIRGILIO,12,,16.2913581,38.9644837,41,45.266,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587429,VIA FRANCESCO VIRGILIO,13,,16.2920101,38.964717,37,4.235,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587430,VIA FRANCESCO VIRGILIO,15,,16.2915229,38.9644244,37,50.549,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587431,VIA FRANCESCO VIRGILIO,17,,16.2919906,38.9646001,37,11.422,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587432,VIA FRANCESCO VIRGILIO,19,,16.291632,38.9643189,37,41.882,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587433,VIA FRANCESCO VIRGILIO,2,,16.2922897,38.9647601,41,18.949,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587435,VIA FRANCESCO VIRGILIO,3,,16.2923116,38.9648992,37,28.594,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587436,VIA FRANCESCO VIRGILIO,4,,16.291352,38.9650226,37,14.543,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587437,VIA FRANCESCO VIRGILIO,5,,16.2923181,38.9649632,37,32.768,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587438,VIA FRANCESCO VIRGILIO,6,,16.291314,38.9648583,37,3.619,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587439,VIA FRANCESCO VIRGILIO,7,,16.2920388,38.9649801,37,13.277,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587440,VIA FRANCESCO VIRGILIO,8,,16.2915123,38.9648963,41,0.24,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587441,VIA FRANCESCO VIRGILIO,9,,16.2920331,38.9649202,37,9.191,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587442,VIA MONSIGNOR VITTORIO MOIETTA,10,,16.3210965,38.9766997,70,20.095,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587443,VIA MONSIGNOR VITTORIO MOIETTA,12,,16.3207565,38.9767568,70,5.887,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587445,VIA MONSIGNOR VITTORIO MOIETTA,16,,16.3184322,38.9706997,1,28.108,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587447,VIA MONSIGNOR VITTORIO MOIETTA,4,,16.3211719,38.976758,22,11.584,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587448,VIA MONSIGNOR VITTORIO MOIETTA,6,,16.3208864,38.97667,70,14.934,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587450,TRAVERSA PRIMA DI VIA GABRIELE CIANFLONE,2,A,16.285204,38.9661777,41,13.636,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587451,TRAVERSA PRIMA DI VIA GABRIELE CIANFLONE,2,B,16.2849757,38.9660399,41,4.44,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587454,TRAVERSA PRIMA DI VIA GABRIELE CIANFLONE,4,C,16.2851055,38.9660257,69,3.123,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587456,TRAVERSA SESTA DI VIA MADONNA DELLA SPINA,1,,16.2851563,38.9672562,32,5.77,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587458,TRAVERSA SESTA DI VIA MADONNA DELLA SPINA,3,,16.2852616,38.9672514,32,0.653,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587469,VICO TERZO DI VIA SANTISSIMO SALVATORE,10,,16.322642,38.9802592,27,5.298,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3587470,VICO TERZO DI VIA SANTISSIMO SALVATORE,6,,16.3226,38.9802922,4,7.667,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589449,VIA NIOLA,1,,16.3239287,38.98257,2,9.917,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589450,VIA NIOLA,2,,16.3239601,38.9826501,30,13.371,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589451,VIA NIOLA,4,,16.3239275,38.9825669,67,9.596,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589452,VIA NIOLA,6,,16.3239263,38.9825638,67,9.274,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589453,VIA NIOLA,8,,16.3238989,38.9825081,2,3.153,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589454,VIA NIOLA,5,,16.3239269,38.9825654,67,9.439,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589455,VIA NIOLA,9,,16.3205069,38.9770303,39,14.408,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589459,VIA NIOLA,10,,16.3206087,38.9769791,39,21.911,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589592,TRAVERSA SECONDA DI VIA GIUSEPPE VERDI,1,,16.2931042,38.9665563,40,23.663,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589594,TRAVERSA SECONDA DI VIA GIUSEPPE VERDI,4,,16.2929672,38.9673447,40,62.532,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589595,TRAVERSA SECONDA DI VIA GIUSEPPE VERDI,6,,16.2929891,38.9676212,40,90.432,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
