access_id,priority,address_query,fallback_queries,street,civic,esponente,coordinate_quality_flag,source_diagnosis,recovery_action,source_lon,source_lat,request_status,request_notes
3517380,P2_external_candidate_useful,"VIA SACERDOTE ANDREA VESCIO 33, Lamezia Terme, Calabria, Italia","VIA SACERDOTE ANDREA VESCIO, Lamezia Terme, Calabria, Italia",VIA SACERDOTE ANDREA VESCIO,33,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3204417","38,9777501",planned,execute with --execute after confirming provider terms/rate limits
3517383,P2_external_candidate_useful,"VIA SACERDOTE ANDREA VESCIO 41, Lamezia Terme, Calabria, Italia","VIA SACERDOTE ANDREA VESCIO, Lamezia Terme, Calabria, Italia",VIA SACERDOTE ANDREA VESCIO,41,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3228278","38,9791468",planned,execute with --execute after confirming provider terms/rate limits
3516162,P2_external_candidate_useful,"VIA SACERDOTE ANTONIO GRASSO 9, Lamezia Terme, Calabria, Italia","VIA SACERDOTE ANTONIO GRASSO, Lamezia Terme, Calabria, Italia",VIA SACERDOTE ANTONIO GRASSO,9,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3226","38,9802922",planned,execute with --execute after confirming provider terms/rate limits
3515146,P2_external_candidate_useful,"VIA SALVATORE FIMIANI 1, Lamezia Terme, Calabria, Italia","VIA SALVATORE FIMIANI, Lamezia Terme, Calabria, Italia",VIA SALVATORE FIMIANI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3451035","38,962166",planned,execute with --execute after confirming provider terms/rate limits
3515159,P2_external_candidate_useful,"VIA SALVATORE FIMIANI 8, Lamezia Terme, Calabria, Italia","VIA SALVATORE FIMIANI, Lamezia Terme, Calabria, Italia",VIA SALVATORE FIMIANI,8,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3198268","38,9741228",planned,execute with --execute after confirming provider terms/rate limits
3562717,P2_external_candidate_useful,"VIA STATTI VIGNOLA 31/A, Lamezia Terme, Calabria, Italia","VIA STATTI VIGNOLA, Lamezia Terme, Calabria, Italia",VIA STATTI VIGNOLA,31,A,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3227753","38,979608",planned,execute with --execute after confirming provider terms/rate limits
3537393,P2_external_candidate_useful,"VIA TIMAVO 13/A, Lamezia Terme, Calabria, Italia","VIA TIMAVO, Lamezia Terme, Calabria, Italia",VIA TIMAVO,13,A,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3181308","38,9739601",planned,execute with --execute after confirming provider terms/rate limits
3529063,P2_external_candidate_useful,"VIA UMBERTO I 8/A, Lamezia Terme, Calabria, Italia","VIA UMBERTO I, Lamezia Terme, Calabria, Italia",VIA UMBERTO I,8,A,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2477019","38,9227386",planned,execute with --execute after confirming provider terms/rate limits
3558206,P2_external_candidate_useful,"VIA VENETO 4, Lamezia Terme, Calabria, Italia","VIA VENETO, Lamezia Terme, Calabria, Italia",VIA VENETO,4,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2792052","38,965661",planned,execute with --execute after confirming provider terms/rate limits
3560626,P2_external_candidate_useful,"VIA VINCENZO TUCCI 13, Lamezia Terme, Calabria, Italia","VIA VINCENZO TUCCI, Lamezia Terme, Calabria, Italia",VIA VINCENZO TUCCI,13,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,284819","38,9640981",planned,execute with --execute after confirming provider terms/rate limits
3526189,P2_external_candidate_useful,"VIALE SAN FRANCESCO DI PAOLA 66, Lamezia Terme, Calabria, Italia","VIALE SAN FRANCESCO DI PAOLA, Lamezia Terme, Calabria, Italia",VIALE SAN FRANCESCO DI PAOLA,66,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2593481","38,96765",planned,execute with --execute after confirming provider terms/rate limits
3569753,P2_external_candidate_useful,"VICO PESCE 4, Lamezia Terme, Calabria, Italia","VICO PESCE, Lamezia Terme, Calabria, Italia",VICO PESCE,4,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3199078","38,9739991",planned,execute with --execute after confirming provider terms/rate limits
3618404,P2_external_candidate_useful,"VICO PRIMO DI VIA GIUSEPPE MAZZINI 15, Lamezia Terme, Calabria, Italia","VICO PRIMO DI VIA GIUSEPPE MAZZINI, Lamezia Terme, Calabria, Italia",VICO PRIMO DI VIA GIUSEPPE MAZZINI,15,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3220027","38,9775045",planned,execute with --execute after confirming provider terms/rate limits
3600828,P2_external_candidate_useful,"VICO SECONDO SANT'ANTONIO 1, Lamezia Terme, Calabria, Italia","VICO SECONDO SANT'ANTONIO, Lamezia Terme, Calabria, Italia",VICO SECONDO SANT'ANTONIO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3234707","38,9805409",planned,execute with --execute after confirming provider terms/rate limits
3527325,P2_manual_review,"CONTRADA ACQUADAUZANO 375, Lamezia Terme, Calabria, Italia","CONTRADA ACQUADAUZANO, Lamezia Terme, Calabria, Italia",CONTRADA ACQUADAUZANO,375,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3049541","38,9870505",planned,execute with --execute after confirming provider terms/rate limits
3514824,P2_manual_review,"CONTRADA AGLI 18, Lamezia Terme, Calabria, Italia","CONTRADA AGLI, Lamezia Terme, Calabria, Italia",CONTRADA AGLI,18,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,3030348","38,9905196",planned,execute with --execute after confirming provider terms/rate limits
3526015,P2_manual_review,"CONTRADA ANNUNZIATA 105, Lamezia Terme, Calabria, Italia","CONTRADA ANNUNZIATA, Lamezia Terme, Calabria, Italia",CONTRADA ANNUNZIATA,105,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,3030348","38,9905196",planned,execute with --execute after confirming provider terms/rate limits
3530569,P2_manual_review,"CONTRADA CARIA 399, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,399,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2694107","39,0114007",planned,execute with --execute after confirming provider terms/rate limits
3530575,P2_manual_review,"CONTRADA CARIA 454, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,454,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2694688","39,0114865",planned,execute with --execute after confirming provider terms/rate limits
3530570,P2_manual_review,"CONTRADA CARIA 458, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,458,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2693914","39,011439",planned,execute with --execute after confirming provider terms/rate limits
3530576,P2_manual_review,"CONTRADA CARIA 459, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,459,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2693627","39,0113623",planned,execute with --execute after confirming provider terms/rate limits
3530579,P2_manual_review,"CONTRADA CARIA 461, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,461,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2694732","39,0113295",planned,execute with --execute after confirming provider terms/rate limits
3530577,P2_manual_review,"CONTRADA CARIA 469, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,469,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,269475","39,0114526",planned,execute with --execute after confirming provider terms/rate limits
3530578,P2_manual_review,"CONTRADA CARIA 473, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,473,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2693473","39,0114624",planned,execute with --execute after confirming provider terms/rate limits
3530580,P2_manual_review,"CONTRADA CARIA 484, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,484,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2695014","39,011292",planned,execute with --execute after confirming provider terms/rate limits
3530571,P2_manual_review,"CONTRADA CARIA 498, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,498,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2693906","39,0113626",planned,execute with --execute after confirming provider terms/rate limits
3530581,P2_manual_review,"CONTRADA CARIA 501, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,501,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,269448","39,0114854",planned,execute with --execute after confirming provider terms/rate limits
3530572,P2_manual_review,"CONTRADA CARIA 512, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,512,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2695206","39,0114536",planned,execute with --execute after confirming provider terms/rate limits
3530573,P2_manual_review,"CONTRADA CARIA 518, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,518,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2694199","39,0114106",planned,execute with --execute after confirming provider terms/rate limits
3530574,P2_manual_review,"CONTRADA CARIA 93, Lamezia Terme, Calabria, Italia","CONTRADA CARIA, Lamezia Terme, Calabria, Italia",CONTRADA CARIA,93,,outside_boundary,suspect_coordinate_present_in_original_anncsu_raw,boundary_check_then_external_geocode_if_needed,"16,2694076","39,0114326",planned,execute with --execute after confirming provider terms/rate limits
3532872,P2_manual_review,"CONTRADA CARONTE 5, Lamezia Terme, Calabria, Italia","CONTRADA CARONTE, Lamezia Terme, Calabria, Italia",CONTRADA CARONTE,5,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3097082","38,9836895",planned,execute with --execute after confirming provider terms/rate limits
3530536,P2_manual_review,"CONTRADA PIOMBO ZAPPANOTTE 8, Lamezia Terme, Calabria, Italia","CONTRADA PIOMBO ZAPPANOTTE, Lamezia Terme, Calabria, Italia",CONTRADA PIOMBO ZAPPANOTTE,8,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,2407357","39,0192009",planned,execute with --execute after confirming provider terms/rate limits
3521555,P2_manual_review,"CONTRADA QUATTROCCHI 19, Lamezia Terme, Calabria, Italia","CONTRADA QUATTROCCHI, Lamezia Terme, Calabria, Italia",CONTRADA QUATTROCCHI,19,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2497599","38,977077",planned,execute with --execute after confirming provider terms/rate limits
3524717,P2_manual_review,"CONTRADA ZUPPELLO 15, Lamezia Terme, Calabria, Italia","CONTRADA ZUPPELLO, Lamezia Terme, Calabria, Italia",CONTRADA ZUPPELLO,15,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3199453","38,9763173",planned,execute with --execute after confirming provider terms/rate limits
3524716,P2_manual_review,"CONTRADA ZUPPELLO 20, Lamezia Terme, Calabria, Italia","CONTRADA ZUPPELLO, Lamezia Terme, Calabria, Italia",CONTRADA ZUPPELLO,20,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2863302","38,9667205",planned,execute with --execute after confirming provider terms/rate limits
3526837,P2_manual_review,"CONTRADA ZUPPELLO 20/BIS, Lamezia Terme, Calabria, Italia","CONTRADA ZUPPELLO, Lamezia Terme, Calabria, Italia",CONTRADA ZUPPELLO,20,BIS,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,241419","38,985675",planned,execute with --execute after confirming provider terms/rate limits
3517037,P2_manual_review,"LOCALITA' CAFARELLO 480, Lamezia Terme, Calabria, Italia","LOCALITA' CAFARELLO, Lamezia Terme, Calabria, Italia",LOCALITA' CAFARELLO,480,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2717747","38,9879341",planned,execute with --execute after confirming provider terms/rate limits
3530981,P2_manual_review,"PIAZZA MERCATO VECCHIO 17, Lamezia Terme, Calabria, Italia","PIAZZA MERCATO VECCHIO, Lamezia Terme, Calabria, Italia",PIAZZA MERCATO VECCHIO,17,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,284491","38,9621026",planned,execute with --execute after confirming provider terms/rate limits
35649578,P2_manual_review,"STRADA COMUNALE MULINO 6, Lamezia Terme, Calabria, Italia","STRADA COMUNALE MULINO, Lamezia Terme, Calabria, Italia",STRADA COMUNALE MULINO,6,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2414165","38,98564",planned,execute with --execute after confirming provider terms/rate limits
3526605,P2_manual_review,"TRAVERSA DODICESIMA DI VIA DEI BIZANTINI 6, Lamezia Terme, Calabria, Italia","TRAVERSA DODICESIMA DI VIA DEI BIZANTINI, Lamezia Terme, Calabria, Italia",TRAVERSA DODICESIMA DI VIA DEI BIZANTINI,6,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2414073","38,9857433",planned,execute with --execute after confirming provider terms/rate limits
3596317,P2_manual_review,"TRAVERSA PRIMA DI VIA PITAGORA 50, Lamezia Terme, Calabria, Italia","TRAVERSA PRIMA DI VIA PITAGORA, Lamezia Terme, Calabria, Italia",TRAVERSA PRIMA DI VIA PITAGORA,50,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3086319","38,9732888",planned,execute with --execute after confirming provider terms/rate limits
3517365,P2_manual_review,"TRAVERSA TERZA DI VIA SAVERIO D'IPPOLITO 2, Lamezia Terme, Calabria, Italia","TRAVERSA TERZA DI VIA SAVERIO D'IPPOLITO, Lamezia Terme, Calabria, Italia",TRAVERSA TERZA DI VIA SAVERIO D'IPPOLITO,2,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2368803","38,9263575",planned,execute with --execute after confirming provider terms/rate limits
3618432,P2_manual_review,"TRAVERSA UNDICESIMA DI VIA DEI BIZANTINI 1, Lamezia Terme, Calabria, Italia","TRAVERSA UNDICESIMA DI VIA DEI BIZANTINI, Lamezia Terme, Calabria, Italia",TRAVERSA UNDICESIMA DI VIA DEI BIZANTINI,1,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2429667","38,9245136",planned,execute with --execute after confirming provider terms/rate limits
3529268,P2_manual_review,"VIA ANTONIO MISIANI 4, Lamezia Terme, Calabria, Italia","VIA ANTONIO MISIANI, Lamezia Terme, Calabria, Italia",VIA ANTONIO MISIANI,4,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3216624","38,9703552",planned,execute with --execute after confirming provider terms/rate limits
3529271,P2_manual_review,"VIA ANTONIO MISIANI 5, Lamezia Terme, Calabria, Italia","VIA ANTONIO MISIANI, Lamezia Terme, Calabria, Italia",VIA ANTONIO MISIANI,5,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3206506","38,9705305",planned,execute with --execute after confirming provider terms/rate limits
3572219,P2_manual_review,"VIA CARCERI 2, Lamezia Terme, Calabria, Italia","VIA CARCERI, Lamezia Terme, Calabria, Italia",VIA CARCERI,2,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3011624","38,9410098",planned,execute with --execute after confirming provider terms/rate limits
3520317,P2_manual_review,"VIA CAVALIERE NICOLA AZZARITO 3, Lamezia Terme, Calabria, Italia","VIA CAVALIERE NICOLA AZZARITO, Lamezia Terme, Calabria, Italia",VIA CAVALIERE NICOLA AZZARITO,3,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3078557","38,9553558",planned,execute with --execute after confirming provider terms/rate limits
3531433,P2_manual_review,"VIA CESARE PAVESE 1, Lamezia Terme, Calabria, Italia","VIA CESARE PAVESE, Lamezia Terme, Calabria, Italia",VIA CESARE PAVESE,1,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3109394","38,9349317",planned,execute with --execute after confirming provider terms/rate limits
3534789,P2_manual_review,"VIA DEGLI EUCALIPTI 14, Lamezia Terme, Calabria, Italia","VIA DEGLI EUCALIPTI, Lamezia Terme, Calabria, Italia",VIA DEGLI EUCALIPTI,14,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3338173","38,9235867",planned,execute with --execute after confirming provider terms/rate limits
3538232,P2_manual_review,"VIA GALILEO GALILEI 6, Lamezia Terme, Calabria, Italia","VIA GALILEO GALILEI, Lamezia Terme, Calabria, Italia",VIA GALILEO GALILEI,6,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,318288","38,9670617",planned,execute with --execute after confirming provider terms/rate limits
3520037,P2_manual_review,"VIA LUIGI GALVANI 10, Lamezia Terme, Calabria, Italia","VIA LUIGI GALVANI, Lamezia Terme, Calabria, Italia",VIA LUIGI GALVANI,10,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3145036","38,9698506",planned,execute with --execute after confirming provider terms/rate limits
3520034,P2_manual_review,"VIA LUIGI GALVANI 11, Lamezia Terme, Calabria, Italia","VIA LUIGI GALVANI, Lamezia Terme, Calabria, Italia",VIA LUIGI GALVANI,11,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3152751","38,9702276",planned,execute with --execute after confirming provider terms/rate limits
3522157,P2_manual_review,"VIA LUIGI GALVANI 9, Lamezia Terme, Calabria, Italia","VIA LUIGI GALVANI, Lamezia Terme, Calabria, Italia",VIA LUIGI GALVANI,9,,needs_manual_coordinate_review,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,"16,3177124","38,9729637",planned,execute with --execute after confirming provider terms/rate limits
3538246,P2_manual_review,"VIA PODGORA 13, Lamezia Terme, Calabria, Italia","VIA PODGORA, Lamezia Terme, Calabria, Italia",VIA PODGORA,13,,isolated_point,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3068349","38,9690522",planned,execute with --execute after confirming provider terms/rate limits
