access_id,provider,candidate_method,candidate_status,candidate_lon,candidate_lat,candidate_confidence,candidate_explanation,source_lon,source_lat,distance_from_source_m,street,civico,esponente,coordinate_quality_flag,anchor_count,numeric_anchor_count,lower_anchor_access_id,lower_anchor_civic,upper_anchor_access_id,upper_anchor_civic,nearest_anchor_access_id,nearest_anchor_civic,nearest_anchor_distance_m,notes
3528569,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3222663,38.9566883,medium,Interpolated civic 26 between same-street anchors 25 and 27.,16.2851469,38.968843,3482.3,VIA ROBERTO IL GUISCARDO,26,,same_street_outlier,232,232,3528659,25,3530852,27,3528532,168,3083.4,Local ANNCSU anchor candidate only; do not apply without human review.
3528601,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3213434,38.956979,medium,Interpolated civic 35 between same-street anchors 34 and 36.,16.3027523,38.9579415,1611.1,VIA ROBERTO IL GUISCARDO,35,,same_street_outlier,232,232,3528600,34,3528602,36,3530891,75,1474.0,Local ANNCSU anchor candidate only; do not apply without human review.
3521942,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2846865,38.966518,medium,Interpolated civic 4 between same-street anchors 3 and 5.,16.3212663,38.9741346,3273.8,VIA ROMA,4,,same_street_outlier,22,22,3521941,3,3521943,5,3521923,16,3227.9,Local ANNCSU anchor candidate only; do not apply without human review.
3517379,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2906759,38.9668244,medium,Interpolated civic 27 between same-street anchors 25 and 29.,16.2849081,38.9689672,552.7,VIA SACERDOTE ANDREA VESCIO,27,,same_street_outlier,22,22,3517394,25,3517395,29,3517396,3,385.6,Local ANNCSU anchor candidate only; do not apply without human review.
3517380,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2910594,38.9667751,medium,Interpolated civic 33 between same-street anchors 31 and 35.,16.3204417,38.9777501,2818.0,VIA SACERDOTE ANDREA VESCIO,33,,same_street_outlier,22,22,3517397,31,3517381,35,3517387,1,2725.6,Local ANNCSU anchor candidate only; do not apply without human review.
3517383,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2919392,38.9665738,medium,Interpolated civic 41 between same-street anchors 39 and 43.,16.3228278,38.9791468,3014.1,VIA SACERDOTE ANDREA VESCIO,41,,same_street_outlier,22,22,3517399,39,35069716,43,3517387,1,2980.9,Local ANNCSU anchor candidate only; do not apply without human review.
3516162,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2863552,38.967989,medium,Interpolated civic 9 between same-street anchors 7 and 11.,16.3226,38.9802922,3418.9,VIA SACERDOTE ANTONIO GRASSO,9,,same_street_outlier,19,19,3516161,7,3516147,11,3516146,35,3356.7,Local ANNCSU anchor candidate only; do not apply without human review.
3515146,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3425736,38.9599822,low,Only one-sided or sparse numeric same-street anchors were available.,16.3451035,38.962166,326.8,VIA SALVATORE FIMIANI,1,,same_street_outlier,21,21,,,3515151,2,3515156,5,326.8,Local ANNCSU anchor candidate only; do not apply without human review.
3515159,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3382669,38.9501845,medium,Interpolated civic 8 between same-street anchors 7 and 9.,16.3198268,38.9741228,3102.8,VIA SALVATORE FIMIANI,8,,same_street_outlier,21,21,3515158,7,3515160,9,3515163,18,1004.5,Local ANNCSU anchor candidate only; do not apply without human review.
3562717,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3228291,38.9731513,medium,1 same-street anchor(s) share civic number 31.,16.3227753,38.979608,718.0,VIA STATTI VIGNOLA,31,A,same_street_outlier,38,38,,,,,3562722,16,459.0,Local ANNCSU anchor candidate only; do not apply without human review.
3537393,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3209243,38.9677332,medium,2 same-street anchor(s) share civic number 13.,16.3181308,38.9739601,733.3,VIA TIMAVO,13,A,same_street_outlier,36,36,,,,,3537433,9,718.6,Local ANNCSU anchor candidate only; do not apply without human review.
3529063,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.2838253,38.9660319,medium,1 same-street anchor(s) share civic number 8.,16.2477019,38.9227386,5738.8,VIA UMBERTO I,8,A,same_street_outlier,19,19,,,,,3529045,11,739.7,Local ANNCSU anchor candidate only; do not apply without human review.
3558206,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3063513,38.9748225,medium,Interpolated civic 4 between same-street anchors 3 and 5.,16.2792052,38.965661,2558.4,VIA VENETO,4,,same_street_outlier,15,15,3558205,3,3558207,5,3558199,1,2554.4,Local ANNCSU anchor candidate only; do not apply without human review.
3560626,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2909881,38.9549941,medium,Interpolated civic 13 between same-street anchors 12 and 14.,16.284819,38.9640981,1144.2,VIA VINCENZO TUCCI,13,,same_street_outlier,12,12,3560629,12,3560622,14,3560631,3,977.3,Local ANNCSU anchor candidate only; do not apply without human review.
3569753,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3232475,38.9810296,low,Only one-sided or sparse numeric same-street anchors were available.,16.3199078,38.9739991,833.4,VICO PESCE,4,,same_street_outlier,4,4,,,3569754,5,3569754,5,833.4,Local ANNCSU anchor candidate only; do not apply without human review.
3618404,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3163061,38.9729047,medium,Interpolated civic 15 between same-street anchors 13 and 17.,16.3220027,38.9775045,710.0,VICO PRIMO DI VIA GIUSEPPE MAZZINI,15,,same_street_outlier,11,11,3618403,13,3618405,17,3618411,9,638.9,Local ANNCSU anchor candidate only; do not apply without human review.
3600828,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3213511,38.9743953,low,Only one-sided or sparse numeric same-street anchors were available.,16.3234707,38.9805409,707.5,VICO SECONDO SANT'ANTONIO,1,,same_street_outlier,12,12,,,3600834,2,3600837,5,707.5,Local ANNCSU anchor candidate only; do not apply without human review.
3517138,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2674162,39.0009789,,CONTRADA ACQUADAUNZANO,366,,street_context_mismatch,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530569,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2694107,39.0114007,,CONTRADA CARIA,399,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530575,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2694688,39.0114865,,CONTRADA CARIA,454,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530570,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2693914,39.011439,,CONTRADA CARIA,458,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530576,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2693627,39.0113623,,CONTRADA CARIA,459,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530579,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2694732,39.0113295,,CONTRADA CARIA,461,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530577,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.269475,39.0114526,,CONTRADA CARIA,469,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530578,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2693473,39.0114624,,CONTRADA CARIA,473,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530580,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2695014,39.011292,,CONTRADA CARIA,484,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530571,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2693906,39.0113626,,CONTRADA CARIA,498,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530581,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.269448,39.0114854,,CONTRADA CARIA,501,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530572,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2695206,39.0114536,,CONTRADA CARIA,512,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530573,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2694199,39.0114106,,CONTRADA CARIA,518,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3530574,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2694076,39.0114326,,CONTRADA CARIA,93,,outside_boundary,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
3526189,local_anncsu_anchor,no_local_anchor_candidate,no_candidate_returned,,,,No reliable same-street local anchor candidate could be computed.,16.2593481,38.96765,,VIALE SAN FRANCESCO DI PAOLA,66,,street_context_mismatch,0,0,,,,,,,,Local ANNCSU anchor candidate only; do not apply without human review.
