election_id,round,section_number,mayor_candidate_id,votes,source_doc_id,validation_status,notes
comunali_lamezia_2025,1,53,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,115,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,53,comunali_lamezia_2025_mayor_murone_mario,348,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,54,comunali_lamezia_2025_mayor_lo_moro_doris,154,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,54,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,74,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,54,comunali_lamezia_2025_mayor_murone_mario,304,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,55,comunali_lamezia_2025_mayor_lo_moro_doris,208,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,55,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,67,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,55,comunali_lamezia_2025_mayor_murone_mario,327,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,56,comunali_lamezia_2025_mayor_lo_moro_doris,55,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,56,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,45,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,56,comunali_lamezia_2025_mayor_murone_mario,173,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,57,comunali_lamezia_2025_mayor_lo_moro_doris,68,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,57,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,61,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,57,comunali_lamezia_2025_mayor_murone_mario,153,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,58,comunali_lamezia_2025_mayor_lo_moro_doris,129,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,58,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,144,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,58,comunali_lamezia_2025_mayor_murone_mario,253,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,59,comunali_lamezia_2025_mayor_lo_moro_doris,254,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,59,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,132,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,59,comunali_lamezia_2025_mayor_murone_mario,180,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,60,comunali_lamezia_2025_mayor_lo_moro_doris,228,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,60,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,182,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,60,comunali_lamezia_2025_mayor_murone_mario,180,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,61,comunali_lamezia_2025_mayor_lo_moro_doris,183,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,61,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,227,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,61,comunali_lamezia_2025_mayor_murone_mario,232,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,62,comunali_lamezia_2025_mayor_lo_moro_doris,262,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,62,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,198,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,62,comunali_lamezia_2025_mayor_murone_mario,267,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,63,comunali_lamezia_2025_mayor_lo_moro_doris,202,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,63,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,251,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,63,comunali_lamezia_2025_mayor_murone_mario,280,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,64,comunali_lamezia_2025_mayor_lo_moro_doris,167,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,64,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,185,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,64,comunali_lamezia_2025_mayor_murone_mario,209,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,65,comunali_lamezia_2025_mayor_lo_moro_doris,217,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,65,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,296,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,65,comunali_lamezia_2025_mayor_murone_mario,286,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,66,comunali_lamezia_2025_mayor_lo_moro_doris,149,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,66,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,186,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,66,comunali_lamezia_2025_mayor_murone_mario,221,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,67,comunali_lamezia_2025_mayor_lo_moro_doris,163,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,67,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,239,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,67,comunali_lamezia_2025_mayor_murone_mario,267,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,68,comunali_lamezia_2025_mayor_lo_moro_doris,185,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,68,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,172,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,68,comunali_lamezia_2025_mayor_murone_mario,214,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,69,comunali_lamezia_2025_mayor_lo_moro_doris,185,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,69,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,215,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,69,comunali_lamezia_2025_mayor_murone_mario,219,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,70,comunali_lamezia_2025_mayor_lo_moro_doris,119,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,70,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,301,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,70,comunali_lamezia_2025_mayor_murone_mario,198,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,71,comunali_lamezia_2025_mayor_lo_moro_doris,155,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,71,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,342,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,71,comunali_lamezia_2025_mayor_murone_mario,268,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,72,comunali_lamezia_2025_mayor_lo_moro_doris,240,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,72,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,175,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,72,comunali_lamezia_2025_mayor_murone_mario,214,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,73,comunali_lamezia_2025_mayor_lo_moro_doris,183,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,73,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,268,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,73,comunali_lamezia_2025_mayor_murone_mario,221,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,74,comunali_lamezia_2025_mayor_lo_moro_doris,261,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,74,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,135,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,74,comunali_lamezia_2025_mayor_murone_mario,164,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,75,comunali_lamezia_2025_mayor_lo_moro_doris,183,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,75,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,103,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,75,comunali_lamezia_2025_mayor_murone_mario,359,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,76,comunali_lamezia_2025_mayor_lo_moro_doris,199,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,76,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,143,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,76,comunali_lamezia_2025_mayor_murone_mario,444,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,77,comunali_lamezia_2025_mayor_lo_moro_doris,226,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,77,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,220,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,77,comunali_lamezia_2025_mayor_murone_mario,391,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
comunali_lamezia_2025,1,78,comunali_lamezia_2025_mayor_lo_moro_doris,4,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=1
comunali_lamezia_2025,1,78,comunali_lamezia_2025_mayor_bevilacqua_gianpaolo,3,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=2
comunali_lamezia_2025,1,78,comunali_lamezia_2025_mayor_murone_mario,8,maggioli_2025_sections_mayor_xml,extracted_pending_totals_validation,maggioli_candidate_number=3
