rule_id,election_id,section_number,polling_place,street_rule_raw,street_name_raw,street_name_normalised,civic_rule_raw,civic_from,civic_to,civic_parity,includes_snc,source_page,extraction_confidence,notes
electoral_2025_s52_015,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA R. SCOTELLARO,VIA R. SCOTELLARO,VIA R SCOTELLARO,,,,,false,25,high,
electoral_2025_s52_016,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",C.DA QUADRATI,C.DA QUADRATI,CONTRADA QUADRATI,,,,,false,25,high,
electoral_2025_s52_017,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA MARTIRI DELLE FOIBE,VIA MARTIRI DELLE FOIBE,VIA MARTIRI DELLE FOIBE,,,,,false,25,high,
electoral_2025_s52_018,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",C.DA PASTORIZIA,C.DA PASTORIZIA,CONTRADA PASTORIZIA,,,,,false,25,high,
electoral_2025_s52_019,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA L. CALOGERO,VIA L. CALOGERO,VIA L CALOGERO,,,,,false,25,high,
electoral_2025_s52_020,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4","VIA PIETRO MENNEA, 6","VIA PIETRO MENNEA, 6",VIA PIETRO MENNEA 6,,,,,false,25,high,
electoral_2025_s52_021,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",PIAZZA ITALIA,PIAZZA ITALIA,PIAZZA ITALIA,,,,,false,25,high,
electoral_2025_s52_022,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA CALLERI,VIA CALLERI,VIA CALLERI,,,,,false,25,high,
electoral_2025_s52_023,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA EUROPA,VIA EUROPA,VIA EUROPA,,,,,false,25,high,
electoral_2025_s52_024,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA V. PADULA,VIA V. PADULA,VIA V PADULA,,,,,false,25,high,
electoral_2025_s52_025,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA GAGARIN,VIA GAGARIN,VIA GAGARIN,,,,,false,25,high,
electoral_2025_s52_026,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",C.DA MARGI,C.DA MARGI,CONTRADA MARGI,,,,,false,25,high,
electoral_2025_s52_027,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA MARTIN LUTER KING,VIA MARTIN LUTER KING,VIA MARTIN LUTER KING,,,,,false,25,high,
electoral_2025_s52_028,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA MINERVA,VIA MINERVA,VIA MINERVA,,,,,false,25,high,
electoral_2025_s52_029,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA MONTELLO,VIA MONTELLO,VIA MONTELLO,,,,,false,25,high,
electoral_2025_s52_030,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA AUSTRALIA,VIA AUSTRALIA,VIA AUSTRALIA,,,,,false,25,high,
electoral_2025_s52_031,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA F. TETRO,VIA F. TETRO,VIA F TETRO,,,,,false,25,high,
electoral_2025_s52_032,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",C.DA PALAZZO,C.DA PALAZZO,CONTRADA PALAZZO,,,,,false,25,high,
electoral_2025_s52_033,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA G. ZANELLATI,VIA G. ZANELLATI,VIA G ZANELLATI,,,,,false,25,high,
electoral_2025_s52_034,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",C.DA LENZA,C.DA LENZA,CONTRADA LENZA,,,,,false,25,high,
electoral_2025_s52_035,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA PALBO NERUDA,VIA PALBO NERUDA,VIA PALBO NERUDA,,,,,false,25,high,
electoral_2025_s52_036,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",C.DA MILETO,C.DA MILETO,CONTRADA MILETO,,,,,false,25,high,
electoral_2025_s52_037,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA EUGENIO MONTALE,VIA EUGENIO MONTALE,VIA EUGENIO MONTALE,,,,,false,25,high,
electoral_2025_s52_038,comunali_lamezia_2025,52,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA GARCIA LORCA,VIA GARCIA LORCA,VIA GARCIA LORCA,,,,,false,25,high,
electoral_2025_s53_001,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. GINEPRI,LOC. GINEPRI,LOC GINEPRI,,,,,false,25,high,
electoral_2025_s53_002,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA POSITANO,VIA POSITANO,VIA POSITANO,,,,,false,25,high,
electoral_2025_s53_003,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. GATTOIRA,LOC. GATTOIRA,LOC GATTOIRA,,,,,false,25,high,
electoral_2025_s53_004,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA SALERNO,VIA SALERNO,VIA SALERNO,,,,,false,25,high,
electoral_2025_s53_005,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. CERASIA,LOC. CERASIA,LOC CERASIA,,,,,false,26,high,
electoral_2025_s53_006,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA M. DANTONA,VIA M. DANTONA,VIA M DANTONA,,,,,false,26,high,
electoral_2025_s53_007,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. FONTANELLA,LOC. FONTANELLA,LOC FONTANELLA,,,,,false,26,high,
electoral_2025_s53_008,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA PONTE BAGNI,VIA PONTE BAGNI,VIA PONTE BAGNI,,,,,false,26,high,
electoral_2025_s53_009,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. SCANNAGATTI,LOC. SCANNAGATTI,LOC SCANNAGATTI,,,,,false,26,high,
electoral_2025_s53_010,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. S. DOMENICA,LOC. S. DOMENICA,LOC S DOMENICA,,,,,false,26,high,
electoral_2025_s53_011,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. S. CATERINA,LOC. S. CATERINA,LOC S CATERINA,,,,,false,26,high,
electoral_2025_s53_012,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. POZZO,LOC. POZZO,LOC POZZO,,,,,false,26,high,
electoral_2025_s53_013,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. BELLAFEMMINA,LOC. BELLAFEMMINA,LOC BELLAFEMMINA,,,,,false,26,high,
electoral_2025_s53_014,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA CATANIA,VIA CATANIA,VIA CATANIA,,,,,false,26,high,
electoral_2025_s53_015,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA JAN PALACH,VIA JAN PALACH,VIA JAN PALACH,,,,,false,26,high,
electoral_2025_s53_016,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. RISI,LOC. RISI,LOC RISI,,,,,false,26,high,
electoral_2025_s53_017,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. PITIZZANNI,LOC. PITIZZANNI,LOC PITIZZANNI,,,,,false,26,high,
electoral_2025_s53_018,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. TRIGNA,LOC. TRIGNA,LOC TRIGNA,,,,,false,26,high,
electoral_2025_s53_019,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA MESSINA,VIA MESSINA,VIA MESSINA,,,,,false,26,high,
electoral_2025_s53_020,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",LOC. VARRA,LOC. VARRA,LOC VARRA,,,,,false,26,high,
electoral_2025_s53_021,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA M. BIAGI,VIA M. BIAGI,VIA M BIAGI,,,,,false,26,high,
electoral_2025_s53_022,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA A.NUCIFERO,VIA A.NUCIFERO,VIA A NUCIFERO,,,,,false,26,high,
electoral_2025_s53_023,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA TROPEA,VIA TROPEA,VIA TROPEA,,,,,false,26,high,
electoral_2025_s53_024,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA CATERINA DE MARCO DAL N. 1 AL N.17,VIA CATERINA DE MARCO,VIA CATERINA DE MARCO,DAL N. 1 AL N.17,1,17,odd,false,26,high,
electoral_2025_s53_025,comunali_lamezia_2025,53,"EDIFICIO SCOLASTICO ""VIALE DELLE NAZ | Ubicato in VIALE DELLE NAZIONI 3 4",VIA CATERINA DE MARCO DAL N. 2 AL N. 42,VIA CATERINA DE MARCO,VIA CATERINA DE MARCO,DAL N. 2 AL N. 42,2,42,even,false,26,high,
